id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
4095,boardgame,Star Munchkin,2002,3,6,90,90,90,10,3130,6.19188,5.98035,5573,234,37,184,637,255,1.7373
156496,boardgame,March of the Ants,2015,1,5,70,70,70,13,269,7.40061,5.98033,771,25,102,275,116,42,2.6429
1679,boardgame,Carrier,1990,1,1,180,180,180,12,291,7.25413,5.98019,925,24,137,285,174,57,3.9825
13362,boardgame,"Warhammer 40,000 (fourth edition)",2004,2,6,60,60,60,10,988,6.4347,5.98018,1282,42,15,23,284,130,3.4846
816,boardgame,2038: Tycoons of the Asteroid Belt,1995,3,6,360,360,360,14,322,7.01382,5.98003,692,34,66,118,142,44,4
146910,boardgame,Wildcatters,2013,3,4,120,120,120,12,233,7.40751,5.97988,294,17,99,296,88,34,3.7059
18803,boardgame,Black Stories,2004,2,15,20,20,20,12,1598,6.21558,5.97987,2514,92,21,127,290,129,1.3178
3406,boardgame,Lines of Action,1969,2,2,20,20,20,10,294,7.13942,5.97986,271,1,28,101,171,36,2.7778
102148,boardgame,NOIR: Deductive Mystery Game,2012,2,9,5,5,5,8,452,6.72767,5.97986,1307,56,62,202,166,41,1.4878
10947,boardgame,Master Thieves,2004,2,8,60,60,60,10,617,6.51855,5.97925,639,15,138,325,231,71,2.338
125993,boardgame,France '40,2013,2,2,240,240,240,12,170,7.94735,5.97922,683,11,33,94,87,33,2.8485
2077,boardgame,Hell's Highway,1983,2,2,360,360,360,12,273,7.26611,5.97918,849,30,37,61,136,57,3.6667
2470,boardgame,The Extraordinary Adventures of Baron Munchausen,1998,3,20,45,45,45,10,264,7.26969,5.97914,667,8,74,259,159,21,1.5714
2633,boardgame,Dog,1997,2,6,45,45,45,9,753,6.42884,5.97911,854,20,26,82,210,79,1.443
22245,boardgame,Times Square,2006,2,2,30,30,30,12,980,6.32438,5.97896,1512,113,58,165,422,115,1.6783
3895,boardgame,Silent Death,1990,2,8,120,120,120,10,367,6.94755,5.97869,623,33,34,75,159,59,2.7797
1212,boardgame,Nuclear Proliferation,1992,2,6,30,30,30,10,664,6.5284,5.97865,1200,39,31,55,184,63,1.4762
4471,boardgame,Fist of Dragonstones,2002,3,6,45,45,45,8,1882,6.17618,5.97864,2068,121,88,241,764,225,1.8711
9617,boardgame,Russian Rails,2004,2,6,240,180,240,10,351,6.93727,5.97841,546,11,23,52,134,55,2.7636
1493,boardgame,1853,1989,3,6,180,180,180,12,331,6.96722,5.97814,881,30,71,135,171,47,4.1064
3263,boardgame,Ukraine '43,2000,2,4,360,360,360,12,187,7.7994,5.97805,757,21,57,112,103,35,3.5429
21373,boardgame,Federation Commander:  Romulan Border,2006,2,8,60,60,60,10,213,7.67522,5.97764,510,17,61,89,67,38,3.5263
99312,boardgame,Feudality,2011,2,6,90,60,90,10,544,6.59586,5.97738,767,28,65,223,171,56,2.1429
91034,boardgame,Khet 2.0,2011,2,2,30,30,30,9,351,6.98974,5.97666,835,54,27,107,107,29,2.8621
28396,boardgame,It's Alive!,2007,2,5,30,30,30,12,983,6.31584,5.97611,1117,82,37,192,391,130,1.6231
1350,boardgame,Das Amulett,2001,3,6,60,60,60,12,640,6.49991,5.97548,755,53,40,74,223,55,2.6
170,boardgame,Family Business,1982,2,6,30,30,30,8,2999,6.12336,5.97511,4230,289,44,197,1037,355,1.3324
73538,boardgame,Pirate Fluxx,2011,2,6,40,10,40,8,1321,6.30644,5.97492,2948,63,22,151,275,98,1.449
168609,boardgame,"Artifacts, Inc.",2015,2,4,60,60,60,13,310,7.03935,5.97458,887,12,146,591,129,33,2.2727
152899,boardgame,Pixel Tactics 3,2014,2,2,30,30,30,12,228,7.45026,5.97452,952,24,38,123,61,11,2.3636
13005,boardgame,Tanz der Hornochsen!,2004,2,8,30,30,30,8,608,6.52484,5.97437,550,15,45,68,198,73,1.4247
30932,boardgame,Lascaux,2007,3,5,25,25,25,8,858,6.35342,5.97437,899,62,56,195,318,103,1.5922
192,boardgame,Nicht die Bohne!,1999,3,6,45,45,45,10,833,6.36031,5.97433,913,26,44,98,266,98,1.3776
831,boardgame,Schrille Stille,1999,3,6,60,60,60,10,602,6.52813,5.97402,617,30,33,64,220,77,1.7662
33665,boardgame,Battle Above the Clouds,2010,2,2,180,180,180,0,158,8.10107,5.97397,702,10,54,124,92,30,3.7667
13751,boardgame,Under the Shadow of the Dragon,2004,2,2,90,90,90,10,603,6.52725,5.97393,1713,149,49,118,323,81,2.4074
25900,boardgame,Kingdom of Heaven: The Crusader States 1097-1291,2012,2,2,180,180,180,12,189,7.68518,5.97391,721,21,139,383,107,38,3.2105
1431,boardgame,War at Sea (second edition),1976,2,2,120,120,120,12,792,6.41269,5.97379,1552,97,25,41,361,124,1.9758
313,boardgame,Big Boss,1994,2,6,90,90,90,10,307,7.07822,5.97299,229,0,93,133,122,24,2.4583
122690,boardgame,Star Trek Deck Building Game: The Original Series,2012,2,4,90,90,90,13,369,6.8874,5.97296,1228,84,22,86,107,26,2.5769
63740,boardgame,Hotel Samoa,2010,3,6,60,60,60,10,886,6.35159,5.97277,1453,132,31,130,262,80,2.0875
17851,boardgame,Pizza Box Football,2005,1,2,60,60,60,12,904,6.34547,5.97222,1554,253,22,125,467,129,2.0155
1768,boardgame,Fireball Island,1986,2,4,45,45,45,7,936,6.44974,5.97216,1035,40,187,385,403,106,1.3868
42490,boardgame,Pony Express,2009,3,5,45,45,45,8,594,6.53072,5.97171,738,35,111,254,199,51,1.5686
8515,boardgame,Hybrid,2003,2,2,120,120,120,12,274,7.34532,5.97131,718,38,106,322,148,39,3.1026
143484,boardgame,Florenza: The Card Game,2013,2,4,60,60,60,14,295,7.07762,5.97115,487,20,35,99,84,20,2.55
166317,boardgame,Time of Soccer,2014,1,4,120,120,120,12,167,7.99066,5.97104,248,5,47,129,38,25,3.16
34496,boardgame,World of Warcraft Miniatures Game,2008,2,2,45,45,45,0,600,6.61035,5.97092,1139,86,23,63,190,79,2.3418
403,boardgame,Elk Fest,1999,2,2,15,15,15,8,1488,6.19512,5.9708,1878,67,118,251,646,173,1.052
142325,boardgame,Kobayakawa,2013,3,6,15,15,15,9,548,6.56651,5.97061,885,17,57,278,164,48,1.1667
59429,boardgame,Dark Darker Darkest,2013,2,5,120,120,120,12,569,6.71886,5.97052,1344,86,130,693,281,59,3.2034
29387,boardgame,Zombie Fluxx,2007,2,6,40,10,40,8,4057,6.13308,5.96982,7444,289,23,218,895,319,1.442
130605,boardgame,Lost Valley: The Yukon Goldrush 1896,2014,2,6,45,45,45,10,277,7.19051,5.96978,1100,63,120,331,150,24,2.7917
91773,boardgame,Resident Evil Deck Building Game: Alliance,2011,1,4,45,45,45,13,423,6.88747,5.96977,1084,47,28,80,85,27,2.3704
7804,boardgame,Dracula,2003,2,2,30,30,30,12,1417,6.21637,5.9696,2162,101,100,280,536,166,1.9398
8668,boardgame,Igloo Pop,2003,2,6,20,15,20,7,1054,6.27402,5.96957,1225,55,62,161,448,111,1.0901
167698,boardgame,Magic: The Gathering  Arena of the Planeswalkers,2015,2,5,60,60,60,10,228,7.49509,5.9693,865,25,141,478,96,33,2.3333
129736,boardgame,Kakerlakenpoker Royal,2012,2,6,20,20,20,8,431,6.75492,5.96878,788,20,39,87,107,25,1.12
129820,boardgame,Salmon Run,2013,2,4,45,20,45,10,467,6.68312,5.96858,727,34,71,214,143,37,1.8378
6203,boardgame,Enemy at the Gates,1994,2,2,360,360,360,12,204,7.651,5.96853,620,35,28,45,97,34,4.3824
40276,boardgame,Masters of Venice,2009,2,5,90,90,90,15,490,6.64224,5.96838,812,86,39,128,219,75,3.6133
57998,boardgame,Boe Igrzysko,2010,3,4,120,120,120,12,209,7.66029,5.96826,196,1,40,100,45,33,3.5152
55834,boardgame,Mosaix,2009,1,4,20,20,20,8,484,6.61315,5.96817,531,11,42,100,163,57,1.4211
133956,boardgame,Axis & Allies: WWI 1914,2013,2,8,480,480,480,12,308,7.2099,5.96816,669,12,56,225,121,33,2.6061
20101,boardgame,Kaivai,2005,3,4,120,120,120,12,338,6.91272,5.9679,418,15,116,228,177,50,3.72
28044,boardgame,Pocket Civ,2005,1,2,30,30,30,12,485,6.66854,5.96743,720,12,44,377,312,90,2.7556
3837,boardgame,Rat-a-Tat Cat,1995,2,6,10,10,10,6,1697,6.20773,5.96702,2731,125,15,107,622,214,1.1168
8521,boardgame,Whistling Death,2003,1,4,240,240,240,14,216,8.2157,5.96699,472,11,63,134,110,58,4.3793
42929,boardgame,Martian Rails,2009,2,6,180,120,180,12,249,7.24149,5.96696,452,5,41,96,88,28,3.2857
20782,boardgame,Siam,2005,2,2,15,15,15,8,309,7.03162,5.96691,463,10,38,143,111,32,2.3125
142,boardgame,Vino,1999,3,5,90,90,90,12,610,6.50322,5.96685,775,36,44,91,234,60,2.9833
32341,boardgame,Cockroach Salad,2007,2,6,20,10,20,6,1409,6.21615,5.96681,2014,51,35,128,298,134,1.1567
69552,boardgame,Panic Station,2011,4,6,40,40,40,10,2347,6.13451,5.96664,3478,285,79,598,767,166,2.3193
12283,boardgame,Manifest Destiny,2005,3,5,180,180,180,12,540,6.56931,5.96651,834,78,35,85,267,83,3.1928
7614,boardgame,A World at War,2003,1,8,2880,1440,2880,14,208,7.65096,5.96632,770,28,67,235,139,68,4.7794
9675,boardgame,La Strada,2004,2,4,30,30,30,10,1209,6.23009,5.96631,1426,111,39,122,529,151,1.8411
148290,boardgame,Longhorn,2013,2,2,15,15,15,8,403,6.75143,5.96606,878,32,87,282,85,26,1.7692
65825,boardgame,Gettysburg,2010,2,2,180,180,180,13,243,7.29198,5.96592,762,34,55,98,146,41,2.8293
97273,boardgame,Upon a Salty Ocean,2011,2,4,120,120,120,13,531,6.59569,5.96556,711,58,51,196,174,58,2.8793
804,boardgame,Thunder Road,1986,2,4,45,45,45,10,574,6.54813,5.96555,897,45,149,228,292,74,1.3784
75789,boardgame,Mai-Star,2010,3,6,30,30,30,14,580,6.55955,5.9653,913,34,31,114,124,43,1.907
2604,boardgame,Compatibility,1996,4,6,30,30,30,12,660,6.47604,5.96513,939,68,20,95,208,58,1.1724
8130,boardgame,Die Fugger,2003,2,4,45,45,45,10,622,6.47898,5.9649,885,35,65,132,272,88,1.9545
64956,boardgame,10 Days in the Americas,2010,2,4,20,20,20,10,415,6.71752,5.96479,612,10,56,113,134,33,1.3636
147747,boardgame,Super Fantasy: Ugly Snouts Assault,2013,1,6,90,90,90,8,286,7.24867,5.96444,583,35,85,377,89,25,2.4
38931,boardgame,Basilica,2010,2,2,45,45,45,10,434,6.72449,5.96428,560,35,43,162,148,47,2.3191
119866,boardgame,Wings of Glory: WW1 Rules and Accessories Pack,2012,2,99,30,30,30,13,178,8.10556,5.96419,521,9,25,55,61,18,1.8333
22420,boardgame,Battles of Napoleon: The Eagle and the Lion,2010,2,2,90,90,90,12,241,7.4334,5.9637,730,48,62,266,127,43,3.6279
229,boardgame,King of the Elves,1999,2,6,60,60,60,10,1172,6.24389,5.9634,2033,131,36,83,438,111,2
16497,boardgame,Rat Hot,2005,2,2,30,30,30,8,897,6.33109,5.96326,1275,60,40,148,394,124,1.4435
6263,boardgame,King's Breakfast,2003,3,5,20,20,20,7,1359,6.20611,5.96311,1582,64,39,85,489,144,1.1667
13709,boardgame,Clash of Giants II,2006,1,2,300,300,300,12,254,7.30787,5.96305,660,19,33,72,131,55,2.3636
4854,boardgame,7th Fleet,1987,2,2,120,120,120,12,314,7.05281,5.96266,769,20,36,55,120,47,3.617
755,boardgame,Thunder at Cassino,1987,1,2,360,360,360,12,319,6.98613,5.96218,857,27,43,62,159,47,3.1702
13301,boardgame,Caribbean,2004,2,4,30,30,30,8,1329,6.21535,5.96152,1577,96,42,160,516,184,1.7391
2932,boardgame,Hnefatafl,400,2,2,20,20,20,7,662,6.50684,5.9615,1209,19,33,204,329,89,2.5843
148203,boardgame,Dutch Blitz,1960,2,4,15,1,15,8,646,6.49713,5.96144,1303,34,9,48,192,43,1.3023
1717,boardgame,Freedom in the Galaxy,1979,2,2,120,120,120,12,508,6.67356,5.9609,1461,93,68,161,250,99,3.9596
39232,boardgame,Nemo's War,2009,1,1,45,45,45,0,254,7.25236,5.96036,592,25,120,457,159,34,2.0882
144761,boardgame,"Going, Going, GONE!",2013,2,6,20,20,20,8,767,6.38162,5.96008,1112,52,148,482,215,40,1.225
24947,boardgame,The Spoils,2006,2,6,40,40,40,13,421,7.07642,5.95994,659,69,29,85,174,58,2.7759
789,boardgame,Focus,1963,2,4,45,45,45,10,584,6.50775,5.95922,1084,88,37,100,279,66,2.4545
129976,boardgame,Game of Thrones: The Card Game,2012,2,2,45,45,45,0,544,6.59366,5.95844,1496,176,13,72,155,48,2.6667
84464,boardgame,Animal Upon Animal: Balancing Bridge,2010,2,4,15,15,15,5,288,7.07493,5.95788,511,6,90,157,101,24,1.125
4079,boardgame,What's My Word?,1972,2,2,60,45,60,10,251,7.20602,5.95735,404,19,30,106,129,28,2.1429
135654,boardgame,New Dawn,2014,2,4,120,90,120,12,259,7.24544,5.95729,805,31,58,273,115,23,3.087
639,boardgame,American Megafauna,1997,1,4,480,480,480,9,309,6.98333,5.9572,574,20,86,214,195,49,3.7755
6688,boardgame,Ninety-Nine,1967,2,4,60,60,60,8,227,7.32211,5.95717,125,0,2,32,121,23,2.087
1419,boardgame,Pylos,1994,2,2,10,10,10,8,965,6.33057,5.95661,1325,78,27,119,306,96,2.0625
870,boardgame,Empires of the Ancient World,2000,3,5,180,180,180,12,489,6.63671,5.95588,766,33,83,128,234,81,2.9877
1452,boardgame,Mhing,1982,2,6,60,60,60,10,522,6.59276,5.95561,1218,105,17,55,261,62,2.129
302,boardgame,Forum Romanum,1988,2,6,45,45,45,10,368,6.80117,5.9554,475,22,25,58,121,27,2.5185
21804,boardgame,Traditional Card Games,0,0,0,0,0,0,0,530,6.54972,5.95537,822,8,2,5,246,55,2.0545
3208,boardgame,Dragonland,2002,2,4,45,45,45,9,796,6.36128,5.95494,1252,94,59,163,381,105,1.8476
2150,boardgame,London's Burning,1995,1,2,360,360,360,12,378,6.84759,5.95423,901,43,72,146,203,74,2.5541
15889,boardgame,Scopa,1600,2,6,30,30,30,8,468,6.63216,5.95384,825,19,6,39,208,48,1.4792
24304,boardgame,Unspeakable Words,2007,2,6,30,30,30,10,982,6.30268,5.95382,1450,36,73,389,347,98,1.3265
43320,boardgame,Tomb: Cryptmaster,2009,2,6,120,120,120,13,461,6.67588,5.95365,943,59,32,149,151,32,2.875
4210,boardgame,Stonewall's Last Battle,1996,1,2,180,180,180,12,217,7.51824,5.95346,783,30,29,49,90,40,3.125
55601,boardgame,Sneaks & Snitches,2010,2,5,20,20,20,9,699,6.40167,5.95324,928,53,54,184,223,69,1.4493
29294,boardgame,World of Warcraft: The Adventure Game,2008,2,4,90,90,90,12,1550,6.19877,5.95292,2865,259,30,191,494,199,2.5477
160964,boardgame,Star Wars: Empire vs. Rebellion,2014,2,2,60,60,60,10,441,6.64433,5.95249,1186,38,29,138,97,39,1.641
143075,boardgame,Luchador! Mexican Wrestling Dice,2013,2,4,15,15,15,8,477,6.66677,5.95237,798,31,67,191,161,58,1.2414
11269,boardgame,Roads to Leningrad,2004,2,2,180,180,180,12,221,7.52989,5.9517,727,24,30,73,110,57,3.3509
3855,boardgame,Crimson Skies,1998,2,2,180,180,180,12,325,7.023,5.95065,672,33,25,56,130,42,2.9048
66837,boardgame,1862: Railway Mania in the Eastern Counties,2013,2,8,300,300,300,12,127,8.40315,5.95004,338,2,44,90,64,18,4.3889
3828,boardgame,Locomotive Werks,2002,3,5,120,120,120,12,363,6.81603,5.94976,563,31,46,123,164,42,2.8571
136594,boardgame,Dragon's Hoard,2014,2,4,45,25,45,8,539,6.57596,5.94972,1171,62,46,204,177,45,1.4222
154443,boardgame,Madame Ching,2014,2,4,45,45,45,8,480,6.58052,5.94963,669,32,69,255,122,33,2.1818
13855,boardgame,Carthage: The First Punic War,2005,2,2,1800,1800,1800,12,242,7.34123,5.94953,964,28,34,95,131,64,3.8438
169416,boardgame,Pathfinder Adventure Card Game: Wrath of the Righteous  Base Set,2015,1,4,120,120,120,13,145,8.31379,5.94898,537,8,69,177,41,14,3.1429
46782,boardgame,Rush n' Crush,2009,3,6,60,60,60,12,655,6.43115,5.94854,1510,158,29,197,272,51,2.1569
3463,boardgame,Wizard,1978,2,2,30,30,30,10,327,6.9471,5.9485,632,9,32,48,143,36,2.2222
6930,boardgame,Sweden Fights On,2003,1,2,240,240,240,12,177,7.71447,5.94843,641,8,65,110,82,43,3.5349
137909,boardgame,Bugs in the Kitchen,2013,2,4,20,15,20,6,598,6.48104,5.94825,965,18,53,187,175,61,1.0492
5576,boardgame,Dungeoneer: Tomb of the Lich Lord,2003,2,4,60,60,60,12,2146,6.1379,5.94775,3671,237,83,316,765,233,2.1803
23685,boardgame,1805: Sea of Glory,2009,2,2,480,480,480,12,203,7.50448,5.94767,746,37,42,141,138,46,3.6957
2073,boardgame,Sixth Fleet,1985,2,2,360,360,360,12,391,6.83379,5.94738,1005,57,15,42,141,68,3.2794
58798,boardgame,Cardcassonne,2009,2,5,20,20,20,8,847,6.33722,5.94719,1456,81,33,127,259,81,1.7778
63706,boardgame,11 nimmt!,2010,2,7,30,30,30,8,896,6.28553,5.947,1156,17,32,84,264,93,1.2366
142402,boardgame,The Red Dragon Inn 4,2013,2,4,60,60,60,13,217,7.46733,5.94678,754,6,46,152,36,6,1.5
38877,boardgame,No Retreat!,2008,1,2,45,45,45,0,161,7.96615,5.94676,327,7,29,108,95,35,2.5429
3243,boardgame,Wooly Bully,2002,2,4,30,30,30,7,2009,6.1244,5.94658,2729,115,29,127,578,237,1.6667
6714,boardgame,Go Away Monster!,1997,2,4,10,10,10,3,513,6.57474,5.94604,810,17,49,166,358,74,1
55863,boardgame,The Three Musketeers: The Queen's Pendants,2009,2,5,45,45,45,8,371,6.80407,5.94601,633,46,43,100,138,48,2.1042
156546,boardgame,Monikers,2015,4,20,60,60,60,18,182,7.80478,5.94582,529,4,50,161,43,9,1.1111
174570,boardgame,Legendary Encounters: A Predator Deck Building Game,2015,1,5,45,45,45,17,134,8.39067,5.94533,577,3,165,607,44,9,2.7778
114912,boardgame,Starship Merchants,2012,2,4,90,90,90,14,375,6.75936,5.94524,562,51,43,186,144,42,2.7143
1447,boardgame,1841,1994,2,8,300,300,300,14,161,7.86329,5.94499,205,1,72,85,93,31,4.4194
55165,boardgame,Bisikle,2009,1,4,30,30,30,5,446,6.64608,5.9449,613,48,63,176,191,22,1.6364
2250,boardgame,Midway,1964,2,2,120,120,120,12,644,6.53351,5.94471,1420,98,33,68,317,101,2.4554
1206,boardgame,Venture,1969,2,6,45,45,45,10,545,6.50856,5.94452,1414,101,45,80,289,58,1.9655
139147,boardgame,Romolo o Remo?,2013,1,4,150,150,150,12,249,7.26526,5.94409,583,49,47,197,75,33,3.697
2389,boardgame,Othello,1883,2,2,30,30,30,8,4520,6.07021,5.94346,5924,193,6,96,1265,414,2.1256
7479,boardgame,WarCraft: The Board Game,2003,2,4,120,120,120,12,2047,6.17526,5.94301,3040,244,41,159,606,250,2.772
42244,boardgame,Martinique,2009,2,2,30,30,30,10,777,6.33975,5.94251,1410,107,30,132,239,64,1.9219
162263,boardgame,Temporum,2014,2,5,35,35,35,13,521,6.57251,5.94216,658,35,147,599,152,39,2.1538
4550,boardgame,1000 Blank White Cards,1996,3,99,60,60,60,5,443,6.71661,5.94157,431,4,10,86,239,69,1.3768
89,boardgame,Blue vs. Gray,1999,2,4,120,120,120,12,385,6.7736,5.94118,949,49,33,99,249,58,2.8448
38984,boardgame,Mow,2008,2,5,15,15,15,7,1024,6.25063,5.94045,1549,54,17,77,272,114,1.0789
66855,boardgame,The Dark Valley,2013,1,2,500,500,500,0,144,8.14625,5.94021,633,13,46,126,80,25,3.24
686,boardgame,Dr. Jekyll & Mr. Hyde,1997,3,4,60,60,60,10,354,6.80903,5.93851,662,31,34,65,168,35,2.4571
3730,boardgame,Statis Pro Baseball,1971,1,2,20,20,20,10,349,6.97508,5.93834,608,66,15,18,171,52,2.1346
155173,boardgame,Subdivision,2014,1,4,45,45,45,13,458,6.59732,5.93818,953,43,101,399,129,29,2.3448
3577,boardgame,Terrible Swift Sword,1976,2,6,4320,4320,4320,12,260,7.21597,5.93757,655,28,30,62,171,39,4.1282
3518,boardgame,Napoleon in Europe,2001,2,7,360,360,360,10,566,6.62383,5.93736,966,74,66,136,250,86,3.407
41636,boardgame,Abandon Ship,2009,3,7,30,30,30,10,748,6.34862,5.93667,988,48,41,93,289,71,1.2394
6481,boardgame,Phoenix,2003,2,2,20,20,20,12,646,6.42142,5.93649,723,52,57,131,327,76,1.6842
912,boardgame,Pacific Victory,2000,2,2,240,240,240,12,338,6.87501,5.93649,689,36,53,89,175,50,3.16
65568,boardgame,Jger und Sammler,2010,2,4,45,45,45,10,365,6.7549,5.93547,467,15,48,111,124,37,2.027
42111,boardgame,Fzzzt!,2009,2,4,30,30,30,8,787,6.33212,5.93504,1121,84,35,154,298,77,1.6623
696,boardgame,The Big Idea,2000,3,6,45,45,45,10,778,6.359,5.93314,1293,60,33,135,362,94,1.3298
7742,boardgame,Confrontation,2000,2,2,120,120,120,10,317,6.97948,5.93303,491,20,12,12,140,48,3.3125
28284,boardgame,Lock 'n Load: Heroes of the Blitzkrieg,2009,1,2,30,30,30,12,162,8.10401,5.93285,543,23,35,86,83,27,3.037
2555,boardgame,Vom Kap bis Kairo,2001,2,4,30,30,30,10,768,6.325,5.93227,1357,62,21,54,283,80,1.8125
126613,boardgame,"Warhammer 40,000 (sixth edition)",2012,2,12,120,120,120,12,261,7.12713,5.9321,560,8,14,15,69,27,3.4444
6817,boardgame,Schafkopf,1780,4,4,30,30,30,7,201,7.56525,5.93201,230,4,2,22,92,25,2.56
13084,boardgame,Volcano,2000,1,6,30,30,30,0,330,6.81822,5.9317,316,2,20,44,167,54,2.3519
146559,boardgame,Infamy,2013,3,4,60,60,60,13,261,7.07824,5.93155,402,19,47,200,90,32,2.875
10814,boardgame,Dawn Under,2004,2,6,30,30,30,6,703,6.37405,5.93114,870,38,30,115,292,89,1.6742
10431,boardgame,Epic Armageddon,2003,2,8,120,120,120,12,226,7.47716,5.93052,370,11,23,29,88,39,3.2051
72667,boardgame,Mijnlieff,2010,2,2,10,10,10,6,255,7.27243,5.93049,260,5,34,104,87,31,1.7419
25294,boardgame,Take it to the Limit!,2006,1,6,45,45,45,10,337,6.83445,5.9304,351,18,49,109,155,40,2.075
12004,boardgame,Candamir: The First Settlers,2004,2,4,60,60,60,12,1498,6.16809,5.93024,2070,145,36,186,556,190,2.2526
104377,boardgame,TSCHAK!,2011,2,4,40,40,40,13,548,6.47593,5.92999,775,37,38,145,132,49,1.5714
142262,boardgame,Draco Magi,2014,2,2,30,30,30,12,399,6.94105,5.92993,1436,101,13,114,168,32,2.0938
1705,boardgame,Slapshot,1982,2,10,30,30,30,8,783,6.33452,5.9299,1240,51,60,147,372,101,1.3267
34227,boardgame,Blox,2008,2,4,45,45,45,10,466,6.56688,5.92941,522,19,35,84,137,57,2.1053
33495,boardgame,Time's Up! dition purple,2007,4,12,45,45,45,0,199,7.48543,5.9294,330,2,5,13,23,17,1.1176
125943,boardgame,Corporate America,2013,3,6,120,120,120,13,236,7.39288,5.9292,325,12,60,147,81,22,2.0909
150145,boardgame,Skull King,2013,2,6,30,30,30,8,270,7.03241,5.92905,533,9,7,40,60,28,1.8929
2363,boardgame,Orient Express,1985,1,6,60,60,60,10,470,6.60248,5.92896,954,69,45,134,184,47,2.2979
3312,boardgame,1776,1974,2,2,120,120,120,12,733,6.39251,5.92895,1807,139,18,69,378,136,3.0882
5445,boardgame,Rod Hockey,1932,2,4,20,20,20,0,239,7.17778,5.92893,169,4,10,23,122,28,1.3929
26447,boardgame,Clash of Monarchs,2008,2,4,360,360,360,12,263,7.11255,5.92874,965,55,44,132,171,77,4.013
2,boardgame,Dragonmaster,1981,3,4,30,30,30,12,430,6.60848,5.92856,917,70,65,140,245,50,1.96
28805,boardgame,The Lord of the Rings: Strategy Battle Game,2005,2,2,30,30,30,12,263,7.16802,5.92845,446,25,12,29,64,24,2.7083
101013,boardgame,Ninja: Legend of the Scorpion Clan,2011,2,4,45,45,45,12,464,6.63545,5.92842,930,83,69,301,174,35,2.7143
160958,boardgame,DC Comics Deck-Building Game: Rivals  Batman vs The Joker,2014,2,2,30,30,30,15,220,7.38505,5.92814,702,10,34,76,43,10,1.9
146735,boardgame,Munchkin Adventure Time,2014,3,6,90,60,90,10,404,6.90245,5.92811,1298,33,18,148,87,23,1.8261
16804,boardgame,Panzer Grenadier: Eastern Front,2005,2,2,120,120,120,12,269,7.12125,5.92745,627,36,32,75,120,64,2.7813
127493,boardgame,Bolt Action,2012,2,0,120,120,120,12,168,7.74286,5.92727,422,7,17,40,50,31,2.8065
109548,boardgame,Hemloch,2011,2,2,30,30,30,0,285,7.021,5.92725,675,75,35,128,115,25,2
28218,boardgame,Cash-a-Catch,2007,3,5,30,20,30,8,761,6.32781,5.92697,899,47,21,83,256,110,1.4455
5825,boardgame,Paris Paris,2003,2,4,45,45,45,9,1080,6.20614,5.92664,1181,93,26,62,432,119,1.9664
39019,boardgame,Nothing Gained But Glory,2010,1,2,300,300,300,0,170,7.71088,5.92635,848,22,28,101,92,38,3.6316
163930,boardgame,Abraca...what?,2014,2,5,30,20,30,8,399,6.70449,5.92603,512,11,54,255,97,33,1.7879
36345,boardgame,Monty Python Fluxx,2008,2,6,40,40,40,13,2961,6.10075,5.92601,5669,144,42,245,708,205,1.3366
28086,boardgame,Risk Express,2006,2,6,20,20,20,8,827,6.28404,5.92599,975,35,127,246,390,114,1.1667
35400,boardgame,Nations at War: White Star Rising,2010,2,2,0,0,0,0,206,7.47694,5.92598,515,30,35,102,105,42,2.5714
